"","ResponseId","question","option","male","clothing","book","paper","sentimental","choice","treatment"
"1817","R_1irkOZfwPPNm5f3",6,2,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"1818","R_1irkOZfwPPNm5f3",6,3,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1819","R_1irkOZfwPPNm5f3",7,1,1,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1820","R_1irkOZfwPPNm5f3",7,2,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1821","R_1irkOZfwPPNm5f3",7,3,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"1822","R_1irkOZfwPPNm5f3",8,1,1,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1823","R_1irkOZfwPPNm5f3",8,2,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"1824","R_1irkOZfwPPNm5f3",8,3,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"1825","R_1irkOZfwPPNm5f3",9,1,1,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"1826","R_1irkOZfwPPNm5f3",9,2,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"1827","R_1irkOZfwPPNm5f3",9,3,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"1828","R_1irkOZfwPPNm5f3",10,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1829","R_1irkOZfwPPNm5f3",10,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1830","R_1irkOZfwPPNm5f3",10,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"1831","R_1irkOZfwPPNm5f3",11,1,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"1832","R_1irkOZfwPPNm5f3",11,2,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1833","R_1irkOZfwPPNm5f3",11,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"1834","R_1irkOZfwPPNm5f3",12,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"1835","R_1irkOZfwPPNm5f3",12,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"1836","R_1irkOZfwPPNm5f3",12,3,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"1837","R_1irkOZfwPPNm5f3",13,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1838","R_1irkOZfwPPNm5f3",13,2,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1839","R_1irkOZfwPPNm5f3",13,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"1840","R_1irkOZfwPPNm5f3",14,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"1841","R_1irkOZfwPPNm5f3",14,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"1842","R_1irkOZfwPPNm5f3",14,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"1843","R_1irkOZfwPPNm5f3",15,1,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"1844","R_1irkOZfwPPNm5f3",15,2,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1845","R_1irkOZfwPPNm5f3",15,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"1846","R_1jk4cAojNHhTjDj",1,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"1847","R_1jk4cAojNHhTjDj",1,2,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1848","R_1jk4cAojNHhTjDj",1,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"1849","R_1jk4cAojNHhTjDj",2,1,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1850","R_1jk4cAojNHhTjDj",2,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"1851","R_1jk4cAojNHhTjDj",2,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",1,0
"1852","R_1jk4cAojNHhTjDj",3,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"1853","R_1jk4cAojNHhTjDj",3,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"1854","R_1jk4cAojNHhTjDj",3,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"1855","R_1jk4cAojNHhTjDj",4,1,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",0,0
"1856","R_1jk4cAojNHhTjDj",4,2,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"1857","R_1jk4cAojNHhTjDj",4,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"1858","R_1jk4cAojNHhTjDj",5,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"1859","R_1jk4cAojNHhTjDj",5,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",1,0
"1860","R_1jk4cAojNHhTjDj",5,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1861","R_1jk4cAojNHhTjDj",6,1,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,0
"1862","R_1jk4cAojNHhTjDj",6,2,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"1863","R_1jk4cAojNHhTjDj",6,3,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1864","R_1jk4cAojNHhTjDj",7,1,1,"Ten pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1865","R_1jk4cAojNHhTjDj",7,2,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1866","R_1jk4cAojNHhTjDj",7,3,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"1867","R_1jk4cAojNHhTjDj",8,1,1,"Fifty pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1868","R_1jk4cAojNHhTjDj",8,2,1,"One pair of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"1869","R_1jk4cAojNHhTjDj",8,3,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"1870","R_1jk4cAojNHhTjDj",9,1,1,"One pair of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"1871","R_1jk4cAojNHhTjDj",9,2,1,"Ten pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"1872","R_1jk4cAojNHhTjDj",9,3,1,"Fifty pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"1873","R_1jk4cAojNHhTjDj",10,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1874","R_1jk4cAojNHhTjDj",10,2,1,"Fifty pairs of shoes","A small case of books (~25 books)","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1875","R_1jk4cAojNHhTjDj",10,3,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",1,0
"1876","R_1jk4cAojNHhTjDj",11,1,1,"Ten pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",1,0
"1877","R_1jk4cAojNHhTjDj",11,2,1,"One pair of shoes","Zero paper books","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1878","R_1jk4cAojNHhTjDj",11,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"1879","R_1jk4cAojNHhTjDj",12,1,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",0,0
"1880","R_1jk4cAojNHhTjDj",12,2,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",0,0
"1881","R_1jk4cAojNHhTjDj",12,3,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"1882","R_1jk4cAojNHhTjDj",13,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 1 year after filing","Ten or more framed photographs of loved ones on display",0,0
"1883","R_1jk4cAojNHhTjDj",13,2,1,"One pair of shoes","A small case of books (~25 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,0
"1884","R_1jk4cAojNHhTjDj",13,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 5 years after filing","Zero framed photographs of loved ones on display",1,0
"1885","R_1jk4cAojNHhTjDj",14,1,1,"Ten pairs of shoes","Zero paper books","Keep tax documents for 5 years after filing","Five framed photographs of loved ones on display",0,0
"1886","R_1jk4cAojNHhTjDj",14,2,1,"Fifty pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Ten or more framed photographs of loved ones on display",1,0
"1887","R_1jk4cAojNHhTjDj",14,3,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,0
"1888","R_1jk4cAojNHhTjDj",15,1,1,"One pair of shoes","A small case of books (~25 books)","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",0,0
"1889","R_1jk4cAojNHhTjDj",15,2,1,"Ten pairs of shoes","Zero paper books","No tax documents stored after filing","Zero framed photographs of loved ones on display",0,0
"1890","R_1jk4cAojNHhTjDj",15,3,1,"Fifty pairs of shoes","A room full of books (100 books)","Keep tax documents for 1 year after filing","Five framed photographs of loved ones on display",1,0
"1891","R_1mU85cgaHNLwkXt",1,1,1,"One pair of shoes","Zero paper books","Keep tax documents for 5 years after filing","Ten or more framed photographs of loved ones on display",1,1
"1892","R_1mU85cgaHNLwkXt",1,2,1,"Ten pairs of shoes","A room full of books (100 books)","No tax documents stored after filing","Five framed photographs of loved ones on display",0,1
"1893","R_1mU85cgaHNLwkXt",1,3,1,"Fifty pairs of shoes","A small case of books (~25 books)","Keep tax documents for 1 year after filing","Zero framed photographs of loved ones on display",0,1
